Gender,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Stress_Level,AI_Tool_Usage,GPA,Performance_Tier,Total_Productive_Hrs,Distraction_Hrs,Study_Distraction_Ratio,Wellbeing_Score,Available_Study_Time,Active_Engagement_Score,Study_Quality,AI_Enhanced_Study,Resource_Quality,Focus_Ratio,Stress_Wellbeing,AI_Engagement,Lifestyle_Index,Study_Consistency,Time_Efficiency,Digital_Balance,Academic_Momentum,Stress_Load
0,2.0,0,2,3,1,7.5,3,2.58,1,1.0,1.5,0.625,0.0,15.25,10.2,1.0,3.0,6,0.625,1.25,30.599999999999998,0.4166666666666667,2,0.11764705882352941,1.875,10.2,20.625
1,3.0,1,1,2,0,5.5,2,2.7,1,13.0,7.0,0.7042253521126761,5.5,10.625,11.2,10.0,10.0,2,1.8309859154929577,0.4782608695652174,22.4,0.42460317458654573,4,1.5384615384615385,0.28169014084507044,22.4,40.5625
0,2.0,1,2,2,0,9.5,3,2.5,1,2.0,5.5,0.35714285714285715,1.0,11.375,12.5,2.0,6.0,4,0.35714285714285715,1.3571428571428572,37.5,0.3650793650763417,2,0.19047619047619047,0.5357142857142857,12.5,53.4375
0,1.0,0,2,2,0,3.5,3,2.57,1,1.0,3.5,0.2777777777777778,3.0,15.125,11.2,2.0,3.0,4,0.2777777777777778,0.3888888888888889,33.599999999999994,0.4285714285623583,4,0.4444444444444444,0.8333333333333333,22.4,13.5625
1,3.0,1,1,2,0,7.5,3,2.73,1,6.0,4.0,0.9756097560975611,-0.5,12.625,6.5,4.0,12.0,2,1.4634146341463417,1.3636363636363635,19.5,0.25,1,0.47058823529411764,0.7317073170731708,6.5,32.8125
0,2.0,0,3,4,0,7.5,4,2.64,1,4.0,4.0,0.9756097560975611,0.0,13.25,11.5,4.0,16.0,12,0.9756097560975611,1.25,46.0,0.5833333333333334,2,0.47058823529411764,0.9756097560975611,11.5,35.625
1,2.0,1,3,2,0,3.5,4,3.29,2,10.0,3.0,1.6129032258064515,7.0,13.25,10.2,15.0,20.0,6,3.225806451612903,0.2692307692307692,40.8,0.6388888888677249,6,3.3333333333333335,1.2903225806451613,30.599999999999998,13.125
0,3.0,1,2,2,0,7.5,2,3.25,2,4.0,5.0,0.7843137254901962,1.0,11.25,10.2,12.0,8.0,4,0.7843137254901962,1.0714285714285714,20.4,0.3650793650763417,6,1.411764705882353,0.3921568627450981,30.599999999999998,43.125
0,2.0,1,2,2,2,7.5,4,3.0,2,4.0,3.0,1.2903225806451613,3.0,11.625,12.2,4.0,16.0,4,1.2903225806451613,0.8333333333333334,48.8,0.4285714285623583,3,0.47058823529411764,1.2903225806451613,12.2,25.3125
0,4.0,1,3,3,0,7.5,3,3.4,2,11.0,1.0,5.454545454545454,4.5,15.875,12.5,18.0,18.0,9,10.0,0.7142857142857143,37.5,0.6428571428435373,6,2.1176470588235294,2.727272727272727,37.5,8.4375
0,1.0,0,2,3,0,7.5,3,3.38,2,4.0,3.0,1.2903225806451613,-0.5,13.25,12.5,4.0,12.0,6,1.2903225806451613,1.3636363636363635,37.5,0.4166666666666667,2,0.47058823529411764,0.9677419354838709,12.5,28.125
1,2.0,0,3,2,0,3.5,4,3.0,2,10.0,2.0,2.380952380952381,4.0,15.875,11.5,15.0,20.0,6,4.761904761904762,0.35,46.0,0.5436507936387,6,3.3333333333333335,1.9047619047619047,34.5,7.4375
1,3.0,0,1,1,0,5.5,3,3.28,2,3.0,2.0,1.4285714285714286,5.0,14.25,11.5,6.0,9.0,1,1.4285714285714286,0.5,34.5,0.3253968253817083,2,0.9230769230769231,1.4285714285714286,23.0,15.125
1,4.0,1,2,2,1,5.5,4,3.29,2,6.0,2.0,1.9047619047619047,5.5,15.625,13.5,4.0,16.0,4,2.857142857142857,0.4782608695652174,54.0,0.5079365079198791,3,0.6153846153846154,1.9047619047619047,13.5,13.0625
0,2.0,1,4,2,0,5.5,4,3.2,2,5.0,1.5,3.125,5.0,15.125,12.5,5.0,20.0,8,3.125,0.5,50.0,0.6587301587150416,2,0.7692307692307693,2.5,12.5,10.3125
0,2.0,1,4,2,1,7.5,4,3.0,2,5.0,5.0,0.9803921568627452,2.0,12.625,10.2,15.0,20.0,8,0.9803921568627452,0.9375,40.8,0.5634920634860167,3,1.7647058823529411,0.7843137254901962,30.599999999999998,40.3125
1,2.0,1,2,1,0,7.5,3,3.47,2,5.0,5.0,0.5882352941176471,2.0,12.625,9.7,6.0,9.0,2,0.9803921568627452,0.9375,29.099999999999998,0.3134920634860166,6,0.7058823529411765,0.5882352941176471,19.4,40.3125
0,3.0,0,4,3,0,3.5,3,3.37,2,9.0,4.0,0.9756097560975611,4.0,12.75,13.5,4.0,12.0,12,2.1951219512195124,0.35,40.5,0.7103174603053666,3,0.8888888888888888,0.7317073170731708,13.5,18.375
0,2.0,0,3,3,0,1.5,2,3.07,2,5.0,3.5,0.8333333333333333,8.0,14.375,9.5,3.0,6.0,9,1.3888888888888888,0.10714285714285714,19.0,0.7539682539440665,0,1.2,0.5555555555555556,9.5,5.4375
1,2.0,1,4,4,0,3.5,2,3.38,2,14.0,1.5,3.75,5.0,15.375,10.5,6.0,12.0,16,8.75,0.3181818181818182,21.0,0.8253968253817082,1,1.3333333333333333,1.25,10.5,5.6875
0,3.0,1,2,1,0,7.5,3,3.3,2,8.0,5.0,0.5882352941176471,-1.5,12.875,11.5,3.0,9.0,2,1.5686274509803924,1.6666666666666667,34.5,0.25,1,0.35294117647058826,0.5882352941176471,11.5,38.4375
0,3.0,1,3,2,0,5.5,1,3.35,2,2.0,5.0,0.3921568627450981,3.0,11.625,10.5,2.0,2.0,6,0.3921568627450981,0.6111111111111112,10.5,0.5119047618956917,1,0.3076923076923077,0.19607843137254904,10.5,29.5625
0,2.0,1,1,3,0,1.5,3,3.27,2,5.0,3.5,0.8333333333333333,10.5,13.375,10.2,9.0,9.0,3,1.3888888888888888,0.09090909090909091,30.599999999999998,0.6666666666349207,6,3.6,0.8333333333333333,30.599999999999998,5.4375
1,2.0,1,2,3,0,5.5,4,3.42,2,3.0,4.0,0.7317073170731708,5.0,12.875,12.5,6.0,12.0,6,0.7317073170731708,0.5,50.0,0.5753968253817082,4,0.9230769230769231,0.9756097560975611,25.0,22.6875
0,3.0,1,2,2,0,5.5,2,3.17,2,4.0,5.0,0.7843137254901962,4.0,12.875,12.5,4.0,8.0,4,0.7843137254901962,0.55,25.0,0.4603174603053666,3,0.6153846153846154,0.3921568627450981,12.5,28.1875
1,2.0,1,2,3,1,5.5,3,3.1,2,5.0,6.5,0.7575757575757576,3.0,10.375,11.5,5.0,15.0,6,0.7575757575757576,0.6111111111111112,34.5,0.5119047618956917,1,0.7692307692307693,0.4545454545454546,11.5,36.4375
1,4.0,1,2,1,1,3.5,3,3.47,2,4.0,2.0,0.9523809523809523,4.0,15.25,10.5,4.0,6.0,2,1.9047619047619047,0.35,31.5,0.37698412697203326,2,0.8888888888888888,1.4285714285714286,21.0,9.625
1,3.0,1,4,3,1,7.5,4,3.33,2,4.0,0.5,6.666666666666667,1.0,16.375,13.5,12.0,16.0,12,6.666666666666667,1.0714285714285714,54.0,0.6150793650763416,9,1.411764705882353,6.666666666666667,40.5,4.6875
1,3.0,0,1,3,0,3.5,4,3.1,2,4.0,3.5,1.1111111111111112,6.0,13.75,10.5,12.0,16.0,3,1.1111111111111112,0.2916666666666667,42.0,0.5238095237913832,3,2.6666666666666665,1.1111111111111112,31.5,14.875
1,3.0,0,4,3,0,3.5,2,3.05,2,3.0,3.0,0.9677419354838709,6.5,15.625,12.2,3.0,6.0,12,0.9677419354838709,0.28,24.4,0.7896825396628874,3,0.6666666666666666,0.6451612903225806,12.2,11.8125
0,3.0,1,3,2,1,3.5,2,3.0,2,4.0,1.5,2.5,7.0,15.125,10.2,8.0,8.0,6,2.5,0.2692307692307692,20.4,0.6388888888677249,4,1.7777777777777777,1.25,20.4,6.5625
1,3.0,1,3,3,1,5.5,3,3.27,2,2.0,3.0,0.6451612903225806,2.0,14.875,12.2,4.0,6.0,9,0.6451612903225806,0.6875,36.599999999999994,0.5634920634860167,6,0.6153846153846154,0.9677419354838709,24.4,17.1875
1,2.0,1,3,2,0,5.5,3,3.13,2,2.0,3.5,0.5555555555555556,2.0,15.75,10.5,4.0,6.0,6,0.5555555555555556,0.6875,31.5,0.4801587301526833,2,0.6153846153846154,0.8333333333333333,21.0,23.375
1,2.0,0,2,3,0,3.5,2,3.07,2,2.0,5.0,0.3921568627450981,7.5,12.625,10.5,4.0,4.0,6,0.3921568627450981,0.25925925925925924,21.0,0.654761904739229,2,0.8888888888888888,0.3921568627450981,21.0,18.8125
0,1.0,1,1,4,1,5.5,3,3.3,2,2.0,3.0,0.6451612903225806,1.0,15.875,7.7,2.0,6.0,4,0.6451612903225806,0.7857142857142857,23.1,0.448412698409675,1,0.3076923076923077,0.9677419354838709,7.7,17.1875
0,2.0,0,3,2,0,5.5,3,3.19,2,5.0,0.5,8.333333333333334,0.0,18.75,10.5,15.0,15.0,6,8.333333333333334,0.9166666666666666,31.5,0.4166666666666667,3,2.3076923076923075,5.0,31.5,6.875
1,2.0,1,2,4,0,3.5,4,3.3,2,3.0,4.0,0.7317073170731708,6.0,13.625,11.2,9.0,12.0,8,0.7317073170731708,0.2916666666666667,44.8,0.69047619045805,6,2.0,0.9756097560975611,33.599999999999994,15.3125
1,3.0,1,2,2,1,7.5,2,3.24,2,7.0,3.0,1.6129032258064515,-1.0,15.625,12.5,5.0,10.0,4,2.258064516129032,1.5,25.0,0.3333333333333333,3,0.5882352941176471,0.6451612903225806,12.5,25.3125
1,2.0,1,3,2,0,7.5,3,3.42,2,4.0,1.5,2.5,3.0,15.125,9.2,12.0,12.0,6,2.5,0.8333333333333334,27.599999999999998,0.5119047618956917,3,1.411764705882353,1.875,27.599999999999998,14.0625
1,2.0,0,3,2,0,5.5,4,3.0,2,8.0,5.0,0.5882352941176471,3.0,11.625,10.5,6.0,12.0,6,1.5686274509803924,0.6111111111111112,42.0,0.5119047618956917,2,0.9230769230769231,0.7843137254901962,21.0,29.5625
0,2.0,1,2,3,0,7.5,4,3.36,2,2.0,6.5,0.30303030303030304,4.5,10.375,10.5,2.0,8.0,6,0.30303030303030304,0.7142857142857143,42.0,0.5595238095102041,1,0.23529411764705882,0.6060606060606061,10.5,49.6875
1,3.0,1,2,2,1,7.5,4,3.07,2,5.0,2.0,1.4285714285714286,3.5,15.625,11.5,9.0,12.0,4,2.380952380952381,0.7894736842105263,46.0,0.44444444443386244,3,1.0588235294117647,1.9047619047619047,34.5,17.8125
0,2.0,1,3,2,1,5.5,3,3.39,2,4.0,2.0,1.9047619047619047,3.0,14.625,12.5,12.0,12.0,6,1.9047619047619047,0.6111111111111112,37.5,0.5119047618956917,6,1.8461538461538463,1.4285714285714286,37.5,13.0625
1,3.0,1,3,3,0,3.5,3,3.06,2,10.0,3.5,0.5555555555555556,3.5,13.125,10.5,6.0,6.0,9,2.7777777777777777,0.3684210526315789,31.5,0.6111111111005291,3,1.3333333333333333,0.8333333333333333,31.5,13.5625
1,2.0,1,3,3,0,5.5,4,3.25,2,6.0,1.0,5.454545454545454,1.5,14.75,12.5,18.0,24.0,9,5.454545454545454,0.7333333333333333,50.0,0.5476190476145125,6,2.769230769230769,3.6363636363636362,37.5,12.375
0,2.0,1,3,3,0,5.5,3,3.4,2,6.0,8.5,0.46511627906976744,0.0,10.75,12.5,12.0,12.0,9,0.6976744186046512,0.9166666666666666,37.5,0.5,9,1.8461538461538463,0.3488372093023256,37.5,50.875
0,2.0,1,3,3,0,3.5,4,3.12,2,5.0,5.0,0.5882352941176471,4.0,12.25,11.5,3.0,12.0,9,0.9803921568627452,0.35,46.0,0.6269841269720332,2,0.6666666666666666,0.7843137254901962,11.5,20.125
1,2.0,1,3,4,0,7.5,3,3.41,2,3.0,5.0,0.5882352941176471,3.0,11.625,10.5,9.0,9.0,12,0.5882352941176471,0.8333333333333334,31.5,0.6785714285623583,0,1.0588235294117647,0.5882352941176471,31.5,40.3125
1,2.0,1,3,4,1,7.5,2,3.4,2,3.0,2.0,1.4285714285714286,-2.0,17.875,12.5,9.0,6.0,12,1.4285714285714286,1.875,25.0,0.5833333333333334,6,1.0588235294117647,0.9523809523809523,37.5,15.9375
0,3.0,0,2,2,2,5.5,3,3.49,2,3.0,3.0,0.9677419354838709,5.5,14.875,12.5,9.0,9.0,4,0.9677419354838709,0.4782608695652174,37.5,0.5079365079198791,6,1.3846153846153846,0.9677419354838709,37.5,17.1875
0,3.0,0,3,4,0,5.5,3,3.37,2,2.0,3.5,0.5555555555555556,3.0,13.125,11.5,6.0,6.0,12,0.5555555555555556,0.6111111111111112,34.5,0.6785714285623583,6,0.9230769230769231,0.8333333333333333,34.5,21.3125
0,4.0,1,2,1,0,3.5,0,3.3,2,1.0,3.0,0.3225806451612903,8.0,12.25,9.5,1.0,0.0,2,0.3225806451612903,0.25,0.0,0.5039682539440665,0,0.2222222222222222,0.0,9.5,13.125
0,3.0,1,4,2,0,7.5,4,3.03,2,2.0,2.0,0.9523809523809523,2.0,13.25,13.5,6.0,8.0,8,0.9523809523809523,0.9375,54.0,0.5634920634860167,9,0.7058823529411765,1.9047619047619047,40.5,20.625
1,2.0,1,2,3,2,5.5,3,3.2,2,1.0,2.0,0.47619047619047616,3.0,14.875,11.5,3.0,3.0,6,0.47619047619047616,0.6111111111111112,34.5,0.5119047618956917,6,0.46153846153846156,1.4285714285714286,34.5,11.6875
1,2.0,1,2,3,0,7.5,3,3.05,2,3.0,3.5,0.8333333333333333,0.5,11.75,12.2,9.0,9.0,6,0.8333333333333333,1.1538461538461537,36.599999999999994,0.4325396825381708,9,1.0588235294117647,0.8333333333333333,36.599999999999994,31.875
1,3.0,1,3,2,0,3.5,3,3.37,2,4.0,3.0,1.2903225806451613,6.0,14.625,11.2,12.0,12.0,6,1.2903225806451613,0.2916666666666667,33.599999999999994,0.6071428571247166,9,2.6666666666666665,0.9677419354838709,33.599999999999994,11.8125
1,2.0,1,2,3,2,7.5,1,3.36,2,4.0,3.0,1.2903225806451613,0.0,14.25,11.5,12.0,4.0,6,1.2903225806451613,1.25,11.5,0.4166666666666667,3,1.411764705882353,0.3225806451612903,34.5,28.125
1,3.0,1,3,3,0,7.5,3,3.0,2,5.0,5.5,0.5357142857142857,-1.5,11.75,11.5,9.0,9.0,9,0.8928571428571429,1.6666666666666667,34.5,0.5,6,1.0588235294117647,0.5357142857142857,34.5,46.875
1,3.0,0,2,3,0,5.5,3,3.21,2,3.0,1.5,1.875,4.0,15.75,12.5,9.0,9.0,6,1.875,0.55,37.5,0.5436507936387,9,1.3846153846153846,1.875,37.5,12.375
1,2.0,0,2,1,0,5.5,3,3.3,2,2.0,3.5,0.5555555555555556,5.5,14.375,11.5,4.0,6.0,2,0.5555555555555556,0.4782608695652174,34.5,0.42460317458654573,2,0.6153846153846154,0.8333333333333333,23.0,19.9375
1,3.0,0,3,3,1,7.5,4,3.2,2,2.0,1.5,1.25,1.0,15.125,11.5,6.0,8.0,9,1.25,1.0714285714285714,46.0,0.5317460317430084,6,0.7058823529411765,2.5,34.5,14.0625
1,3.0,1,2,2,0,7.5,3,3.49,2,6.0,3.5,0.2777777777777778,-1.0,14.75,12.5,3.0,3.0,4,1.6666666666666665,1.5,37.5,0.3333333333333333,6,0.35294117647058826,0.8333333333333333,37.5,31.875
0,4.0,1,2,4,0,5.5,4,3.3,2,4.0,3.5,1.1111111111111112,5.5,14.125,11.5,12.0,16.0,8,1.1111111111111112,0.4782608695652174,46.0,0.6746031745865458,3,1.8461538461538463,1.1111111111111112,34.5,21.3125
1,2.0,1,2,2,0,7.5,2,3.42,2,15.0,5.5,0.8928571428571429,0.5,10.375,12.5,15.0,10.0,4,2.678571428571429,1.1538461538461537,25.0,0.34920634920483745,6,1.7647058823529411,0.35714285714285715,37.5,42.1875
0,2.0,1,3,2,1,7.5,3,3.37,2,9.0,3.5,1.1111111111111112,0.0,14.125,13.5,8.0,12.0,6,2.5,1.25,40.5,0.4166666666666667,6,0.9411764705882353,0.8333333333333333,27.0,29.0625
1,2.0,1,2,3,1,5.5,1,3.44,2,4.0,2.0,0.9523809523809523,1.0,15.75,10.2,6.0,2.0,6,1.9047619047619047,0.7857142857142857,10.2,0.448412698409675,6,0.9230769230769231,0.47619047619047616,30.599999999999998,17.875
1,2.0,0,2,2,1,7.5,4,3.05,2,1.0,5.0,0.19607843137254904,1.0,10.75,12.2,3.0,4.0,4,0.19607843137254904,1.0714285714285714,48.8,0.3650793650763417,9,0.35294117647058826,0.7843137254901962,36.599999999999994,46.875
1,2.0,1,3,1,0,7.5,3,3.08,2,4.0,3.5,1.1111111111111112,4.5,12.75,12.2,8.0,12.0,3,1.1111111111111112,0.7142857142857143,36.599999999999994,0.4761904761768707,6,0.9411764705882353,0.8333333333333333,24.4,31.875
1,2.0,0,3,1,0,7.5,2,3.42,2,3.0,3.5,0.8333333333333333,2.0,14.125,12.5,9.0,6.0,3,0.8333333333333333,0.9375,25.0,0.39682539681935,9,1.0588235294117647,0.5555555555555556,37.5,29.0625
1,2.0,0,4,2,0,7.5,3,3.1,2,0.0,1.5,0.0,-0.5,15.375,9.2,0.0,0.0,8,0.0,1.3636363636363635,27.599999999999998,0.5,2,0.0,1.875,18.4,12.1875
0,2.0,1,2,2,0,5.5,1,3.14,2,11.0,2.0,1.4285714285714286,2.0,17.25,11.5,6.0,3.0,4,5.238095238095238,0.6875,11.5,0.39682539681935,4,0.9230769230769231,0.47619047619047616,23.0,15.125
1,4.0,1,2,3,0,7.5,1,3.06,2,6.0,5.0,0.7843137254901962,-1.5,12.875,12.5,12.0,4.0,6,1.1764705882352942,1.6666666666666667,12.5,0.4166666666666667,6,1.411764705882353,0.19607843137254904,37.5,38.4375
1,2.0,1,3,4,0,9.5,2,3.42,2,3.0,4.0,0.7317073170731708,1.0,12.625,9.2,9.0,6.0,12,0.7317073170731708,1.3571428571428572,18.4,0.6150793650763416,0,0.8571428571428571,0.48780487804878053,27.599999999999998,41.5625
1,3.0,1,2,3,2,7.5,3,3.4,2,2.0,1.5,1.25,3.5,16.375,11.2,4.0,6.0,6,1.25,0.7894736842105263,33.599999999999994,0.5277777777671958,6,0.47058823529411764,1.875,22.4,12.1875
0,1.0,1,3,3,0,5.5,2,3.26,2,0.0,3.0,0.0,2.0,14.25,11.5,0.0,0.0,9,0.0,0.6875,23.0,0.5634920634860167,3,0.0,0.6451612903225806,34.5,20.625
1,4.0,0,3,3,0,5.5,3,3.18,2,4.0,4.0,0.48780487804878053,4.0,11.625,10.2,4.0,6.0,9,0.9756097560975611,0.55,30.599999999999998,0.6269841269720332,4,0.6153846153846154,0.7317073170731708,20.4,24.0625
0,3.0,1,3,1,0,7.5,3,3.15,2,11.0,3.5,0.8333333333333333,2.0,13.25,13.5,9.0,9.0,3,3.0555555555555554,0.9375,40.5,0.39682539681935,9,1.0588235294117647,0.8333333333333333,40.5,35.625
0,1.0,1,2,2,0,5.5,2,3.43,2,1.0,5.0,0.19607843137254904,3.0,11.25,12.5,3.0,2.0,4,0.19607843137254904,0.6111111111111112,25.0,0.4285714285623583,6,0.46153846153846156,0.3921568627450981,37.5,31.625
0,2.0,1,2,4,1,5.5,1,3.18,2,8.0,5.0,0.5882352941176471,0.5,12.25,11.5,9.0,3.0,8,1.5686274509803924,0.8461538461538461,11.5,0.5158730158715041,3,1.3846153846153846,0.19607843137254904,34.5,31.625
1,3.0,0,2,2,0,7.5,3,3.1,2,3.0,5.0,0.19607843137254904,2.0,10.625,11.5,2.0,3.0,4,0.5882352941176471,0.9375,34.5,0.39682539681935,2,0.23529411764705882,0.5882352941176471,23.0,40.3125
1,3.0,1,3,3,1,7.5,2,3.41,2,10.0,3.5,0.5555555555555556,4.5,13.375,11.5,2.0,4.0,9,2.7777777777777777,0.7142857142857143,23.0,0.6428571428435373,2,0.23529411764705882,0.5555555555555556,11.5,27.1875
0,2.0,0,3,3,0,7.5,4,3.45,2,5.0,3.5,0.8333333333333333,4.5,13.375,10.2,3.0,12.0,9,1.3888888888888888,0.7142857142857143,40.8,0.6428571428435373,2,0.35294117647058826,1.1111111111111112,10.2,27.1875
1,2.0,0,2,3,0,7.5,4,3.3,2,4.0,4.0,0.9756097560975611,1.0,12.625,12.5,12.0,16.0,6,0.9756097560975611,1.0714285714285714,50.0,0.448412698409675,6,1.411764705882353,0.9756097560975611,37.5,32.8125
0,3.0,0,2,2,0,7.5,3,3.1,2,2.0,3.0,0.6451612903225806,0.0,14.625,9.2,6.0,6.0,4,0.6451612903225806,1.25,27.599999999999998,0.3333333333333333,3,0.7058823529411765,0.9677419354838709,27.599999999999998,25.3125
0,4.0,1,2,2,1,7.5,3,3.4,2,9.0,1.0,0.9090909090909091,-0.5,15.625,11.5,2.0,3.0,4,8.181818181818182,1.3636363636363635,34.5,0.3333333333333333,4,0.23529411764705882,2.727272727272727,23.0,10.3125
0,2.0,1,2,1,1,3.5,4,3.05,2,9.0,5.0,0.7843137254901962,5.0,11.875,9.7,8.0,16.0,2,1.7647058823529413,0.3181818181818182,38.8,0.4087301587150416,4,1.7777777777777777,0.7843137254901962,19.4,17.9375
1,3.0,1,2,2,0,5.5,1,3.06,2,8.0,5.0,1.1764705882352942,1.0,13.625,12.5,18.0,6.0,4,1.5686274509803924,0.7857142857142857,12.5,0.3650793650763417,6,2.769230769230769,0.19607843137254904,37.5,29.5625
1,2.0,1,4,3,1,3.5,4,3.02,2,3.0,2.0,1.4285714285714286,5.0,14.625,9.2,9.0,12.0,12,1.4285714285714286,0.3181818181818182,36.8,0.7420634920483749,3,2.0,1.9047619047619047,27.599999999999998,8.3125
1,3.0,1,4,3,0,3.5,4,3.45,2,6.0,5.0,1.1764705882352942,5.0,11.25,10.5,18.0,24.0,12,1.1764705882352942,0.3181818181818182,42.0,0.7420634920483749,0,4.0,0.7843137254901962,31.5,20.125
1,2.0,0,4,3,0,1.5,3,3.16,2,4.0,5.5,0.35714285714285715,9.0,11.125,12.5,6.0,6.0,12,0.7142857142857143,0.1,37.5,0.8690476190204081,6,2.4,0.5357142857142857,37.5,8.8125
0,2.0,1,2,3,2,3.5,3,3.38,2,6.0,5.0,0.7843137254901962,4.0,12.625,10.5,8.0,12.0,6,1.1764705882352942,0.35,31.5,0.5436507936387,2,1.7777777777777777,0.5882352941176471,21.0,18.8125
0,2.0,1,3,2,0,5.5,3,3.1,2,12.0,4.0,0.48780487804878053,3.5,10.625,12.5,6.0,6.0,6,2.9268292682926833,0.5789473684210527,37.5,0.5277777777671958,6,0.9230769230769231,0.7317073170731708,37.5,24.0625
0,2.0,0,3,2,0,5.5,2,3.3,2,3.0,8.5,0.3488372093023256,1.5,8.125,10.5,3.0,6.0,6,0.3488372093023256,0.7333333333333333,21.0,0.46428571428117915,1,0.46153846153846156,0.23255813953488372,10.5,48.8125
1,1.0,1,2,3,0,5.5,3,3.32,2,3.0,5.0,0.5882352941176471,3.0,11.875,8.2,9.0,9.0,6,0.5882352941176471,0.6111111111111112,24.599999999999998,0.5119047618956917,0,1.3846153846153846,0.5882352941176471,24.599999999999998,28.1875
1,3.0,1,2,3,0,5.5,2,3.0,2,4.0,4.0,0.48780487804878053,3.0,11.75,12.5,2.0,4.0,6,0.9756097560975611,0.6111111111111112,25.0,0.5119047618956917,2,0.3076923076923077,0.48780487804878053,12.5,28.875
1,3.0,1,2,2,1,5.5,1,3.11,2,4.0,5.5,0.35714285714285715,3.0,11.375,13.5,2.0,2.0,4,0.7142857142857143,0.6111111111111112,13.5,0.4285714285623583,3,0.3076923076923077,0.17857142857142858,13.5,30.9375
1,2.0,1,2,4,0,3.5,3,3.04,2,3.0,5.0,0.5882352941176471,4.5,10.25,10.2,6.0,9.0,8,0.5882352941176471,0.3333333333333333,30.599999999999998,0.6428571428435373,4,1.3333333333333333,0.5882352941176471,20.4,20.125
1,2.0,1,3,4,1,1.5,4,3.32,2,3.0,1.5,0.625,7.0,17.125,11.5,2.0,4.0,12,1.875,0.11538461538461539,46.0,0.8055555555343915,4,0.8,2.5,23.0,2.8125
1,3.0,1,2,2,0,7.5,3,3.4,2,6.0,2.0,1.9047619047619047,-1.0,15.75,11.5,12.0,12.0,4,2.857142857142857,1.5,34.5,0.3333333333333333,3,1.411764705882353,1.4285714285714286,34.5,24.375
0,4.0,1,3,3,0,3.5,4,3.01,2,3.0,5.0,0.5882352941176471,3.5,11.25,13.5,9.0,12.0,9,0.5882352941176471,0.3684210526315789,54.0,0.6111111111005291,9,2.0,0.7843137254901962,40.5,20.125
0,2.0,1,1,2,0,7.5,3,3.46,2,6.0,0.5,6.666666666666667,1.0,15.75,12.5,4.0,12.0,2,10.0,1.0714285714285714,37.5,0.28174603174300833,2,0.47058823529411764,5.0,12.5,9.375
1,2.0,0,2,1,2,7.5,4,3.48,2,2.0,3.0,0.6451612903225806,1.0,13.875,11.5,6.0,8.0,2,0.6451612903225806,1.0714285714285714,46.0,0.28174603174300833,3,0.7058823529411765,1.2903225806451613,34.5,23.4375
0,2.0,1,4,2,1,3.5,4,3.21,2,4.0,5.5,0.7142857142857143,8.5,11.125,10.5,4.0,16.0,8,0.7142857142857143,0.2413793103448276,42.0,0.7698412698155707,1,0.8888888888888888,0.7142857142857143,10.5,20.5625
0,1.0,1,3,2,0,3.5,2,3.3,2,4.0,2.0,1.9047619047619047,1.5,16.25,10.2,12.0,8.0,6,1.9047619047619047,0.4666666666666667,20.4,0.46428571428117915,6,2.6666666666666665,0.9523809523809523,30.599999999999998,9.625
0,1.0,1,3,3,0,5.5,3,3.49,2,9.0,4.0,0.9756097560975611,6.5,12.625,11.5,12.0,12.0,9,2.1951219512195124,0.44,34.5,0.7063492063295541,6,1.8461538461538463,0.7317073170731708,34.5,24.0625
1,3.0,1,2,3,1,5.5,4,3.02,2,4.0,2.0,1.9047619047619047,6.5,14.25,11.5,12.0,16.0,6,1.9047619047619047,0.44,46.0,0.6230158729962207,3,1.8461538461538463,1.9047619047619047,34.5,15.125
0,1.0,1,3,3,0,1.5,3,3.32,2,3.0,4.0,0.7317073170731708,8.0,10.75,11.5,6.0,9.0,9,0.7317073170731708,0.10714285714285714,34.5,0.7539682539440665,4,2.4,0.7317073170731708,23.0,7.875
1,1.0,1,4,3,0,1.5,3,3.02,2,4.0,5.0,0.7843137254901962,7.0,13.875,12.5,12.0,12.0,12,0.7843137254901962,0.11538461538461539,37.5,0.8055555555343915,6,4.8,0.5882352941176471,37.5,7.6875
1,2.0,1,2,3,0,5.5,4,3.2,2,4.0,5.0,0.7843137254901962,3.0,13.25,11.5,12.0,16.0,6,0.7843137254901962,0.6111111111111112,46.0,0.5119047618956917,6,1.8461538461538463,0.7843137254901962,34.5,31.625
1,2.0,1,2,2,0,5.5,3,3.23,2,9.0,1.5,2.5,3.5,18.125,10.5,12.0,12.0,4,5.625,0.5789473684210527,31.5,0.44444444443386244,3,1.8461538461538463,1.875,31.5,10.3125
1,2.0,1,3,1,2,5.5,2,3.24,2,2.0,5.0,0.3921568627450981,-0.5,13.25,11.5,6.0,4.0,3,0.3921568627450981,1.0,23.0,0.3333333333333333,3,0.9230769230769231,0.3921568627450981,34.5,31.625
1,2.0,1,2,4,2,5.5,4,3.31,2,3.0,3.0,0.9677419354838709,5.5,14.875,11.5,3.0,12.0,8,0.9677419354838709,0.4782608695652174,46.0,0.6746031745865458,1,0.46153846153846156,1.2903225806451613,11.5,17.1875
1,3.0,1,2,3,0,3.5,3,3.05,2,8.0,4.0,0.7317073170731708,0.5,15.25,12.5,9.0,9.0,6,1.9512195121951221,0.5384615384615384,37.5,0.4325396825381708,6,2.0,0.7317073170731708,37.5,16.625
