Gender,Age,Hometown,University,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Study_Habit,Stress_Level,Self_Study_Hrs,Tutoring_Hrs_Wk,AI_Tool_Usage,Social_Media_Hrs,Gaming_Hrs,Exercise_Days_Wk,Sleep_Hrs,Attendance_Rate,Commute_Time,Study_Group_Freq,Extracurricular,GPA,Performance_Tier
Male,23,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 4,No,good,good,Unemployed / Full-time student,Irregular study,7–8 (High),3 hours,1–3 hours,Often,3–4 hours,0 hours,5+ days,6 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,3.58,Very Good / Good
Male,19,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Fair,Fair,Unemployed / Full-time student,Irregular study,7–8 (High),2 hours,4–6 hours,Sometimes,3–4 hours,1–2 hours,0 days,8 hours,90%–100%,15–30 minutes,Often (Daily or near-daily),Yes,2.28,At Risk
Female,19,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 3,Yes,good,Average,Unemployed / Full-time student,Regular study,7–8 (High),2 hours,1–3 hours,Sometimes,3–4 hours,1–2 hours,0 days,6 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,2.28,At Risk
Female,22,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,Yes,Poor,Average,Unemployed / Full-time student,No fixed habit,5–6 (Moderate),3 hours,4–6 hours,Always,5+ hours,Less than 1 hour,0 days,6 hours,60%–74%,15–30 minutes,Never,Yes,2.18,At Risk
Male,24,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 2,No,Fair,Average,Unemployed / Full-time student,Irregular study,9–10 (Very High),2 hours,1–3 hours,Sometimes,3–4 hours,0 hours,3–4 days,7 hours,60%–74%,31–60 minutes,Never,No,2.34,At Risk
Male,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,Yes,Fair,Average,Working full-time,Regular study,7–8 (High),2 hours,0 hours,Always,3–4 hours,Less than 1 hour,0 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3,Fair / Average
Male,20,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 3,No,good,Fair,Working part-time,No fixed habit,7–8 (High),2 hours,7+ hours,Rarely,1–2 hours,1–2 hours,1–2 days,Less than 5 hours,Below 60%,31–60 minutes,Rarely (Before exams only),Yes,2,At Risk
Female,22,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,Yes,Excellent,Excellent,Working part-time,Irregular study,9–10 (Very High),5 hours,0 hours,Rarely,1–2 hours,1–2 hours,3–4 days,6 hours,90%–100%,Over 1 hour,Sometimes (Weekly),No,3.23,Fair / Average
Male,21,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 2,No,Poor,Fair,Unemployed / Full-time student,Irregular study,7–8 (High),1 hour,7+ hours,Rarely,5+ hours,Less than 1 hour,1–2 days,7 hours,60%–74%,15–30 minutes,Rarely (Before exams only),No,2.13,At Risk
Female,25,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,No,Average,Average,Working part-time,Regular study,7–8 (High),4 hours,0 hours,Rarely,3–4 hours,3–4 hours,1–2 days,7 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.13,Fair / Average
Male,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,No,Poor,Fair,Unemployed / Full-time student,No fixed habit,9–10 (Very High),3 hours,0 hours,Never,5+ hours,1–2 hours,0 days,6 hours,75%–89%,31–60 minutes,Never,Yes,2.29,At Risk
Male,17,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 3,No,Fair,Poor,Unemployed / Full-time student,Irregular study,3–4 (Low),3 hours,0 hours,Always,Less than 1 hour,1–2 hours,5+ days,5 hours,90%–100%,15–30 minutes,Often (Daily or near-daily),Yes,3.11,Fair / Average
Male,19,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 3,Yes,good,Excellent,Working part-time,Regular study,7–8 (High),3 hours,0 hours,Always,Less than 1 hour,5+ hours,1–2 days,7 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,3.62,Very Good / Good
Male,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,Fair,Average,Unemployed / Full-time student,Regular study,5–6 (Moderate),1 hour,0 hours,Often,1–2 hours,Less than 1 hour,1–2 days,6 hours,Below 60%,15–30 minutes,Never,Yes,2.3,At Risk
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,No,Fair,good,Working part-time,Irregular study,5–6 (Moderate),1 hour,4–6 hours,Often,3–4 hours,Less than 1 hour,3–4 days,7 hours,60%–74%,31–60 minutes,Rarely (Before exams only),Yes,2.3,At Risk
Male,22,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 3,No,good,Fair,Working part-time,No fixed habit,3–4 (Low),Less than 1 hour,1–3 hours,Sometimes,3–4 hours,Less than 1 hour,3–4 days,7 hours,Below 60%,31–60 minutes,Sometimes (Weekly),Yes,2.1,At Risk
Female,23,Phnom Penh (Urban),Build Bright University(BBU),Year 1,Yes,Average,Average,Unemployed / Full-time student,Irregular study,9–10 (Very High),1 hour,1–3 hours,Rarely,1–2 hours,1–2 hours,1–2 days,Less than 5 hours,60%–74%,31–60 minutes,Never,No,2.06,At Risk
Female,21,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,No,Fair,Fair,Working full-time,No fixed habit,5–6 (Moderate),3 hours,0 hours,Never,5+ hours,Less than 1 hour,1–2 days,8 hours,90%–100%,Over 1 hour,Sometimes (Weekly),Yes,2.47,At Risk
Female,24,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 2,No,Excellent,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Always,1–2 hours,1–2 hours,5+ days,Less than 5 hours,75%–89%,31–60 minutes,Never,Yes,3.52,Very Good / Good
Male,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,No,Fair,Average,Unemployed / Full-time student,Irregular study,5–6 (Moderate),2 hours,4–6 hours,Sometimes,Less than 1 hour,1–2 hours,0 days,5 hours,Below 60%,15–30 minutes,Sometimes (Weekly),Yes,2.04,At Risk
Female,19,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 3,No,Fair,Fair,Unemployed / Full-time student,Irregular study,9–10 (Very High),2 hours,4–6 hours,Rarely,3–4 hours,Less than 1 hour,1–2 days,7 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.13,At Risk
Female,18,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 2,Yes,Fair,Fair,Unemployed / Full-time student,Irregular study,3–4 (Low),1 hour,0 hours,Sometimes,3–4 hours,Less than 1 hour,5+ days,7 hours,75%–89%,31–60 minutes,Rarely (Before exams only),No,2.15,At Risk
Female,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Fair,Working part-time,Irregular study,7–8 (High),2 hours,0 hours,Sometimes,5+ hours,3–4 hours,0 days,Less than 5 hours,75%–89%,31–60 minutes,Rarely (Before exams only),No,2.09,At Risk
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,Yes,Poor,Poor,Unemployed / Full-time student,No fixed habit,7–8 (High),1 hour,1–3 hours,Often,5+ hours,1–2 hours,3–4 days,5 hours,75%–89%,15–30 minutes,Never,Yes,2.27,At Risk
Female,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,No,Fair,Poor,Unemployed / Full-time student,Irregular study,9–10 (Very High),1 hour,0 hours,Rarely,5+ hours,3–4 hours,3–4 days,6 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,2.41,At Risk
Female,23,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Average,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,0 hours,Often,3–4 hours,3–4 hours,5+ days,6 hours,90%–100%,31–60 minutes,Often (Daily or near-daily),No,3.37,Fair / Average
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,No,Fair,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,1–3 hours,Rarely,5+ hours,Less than 1 hour,1–2 days,5 hours,90%–100%,31–60 minutes,Never,Yes,2.31,At Risk
Male,17,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Fair,Fair,Working full-time,No fixed habit,5–6 (Moderate),2 hours,0 hours,Rarely,5+ hours,0 hours,5+ days,5 hours,75%–89%,31–60 minutes,Rarely (Before exams only),No,2.01,At Risk
Female,23,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 3,No,good,Excellent,Unemployed / Full-time student,Regular study,3–4 (Low),5 hours,7+ hours,Rarely,5+ hours,1–2 hours,5+ days,Less than 5 hours,75%–89%,31–60 minutes,Rarely (Before exams only),Yes,2.83,Fair / Average
Female,24,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 4,No,Average,Average,Working part-time,Irregular study,9–10 (Very High),1 hour,0 hours,Often,3–4 hours,1–2 hours,3–4 days,5 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,2.36,At Risk
Female,18,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 4,Yes,Fair,good,Working part-time,No fixed habit,7–8 (High),2 hours,1–3 hours,Never,3–4 hours,3–4 hours,3–4 days,Less than 5 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,2.47,At Risk
Male,19,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 2,Yes,good,Poor,Working part-time,No fixed habit,5–6 (Moderate),1 hour,0 hours,Sometimes,5+ hours,1–2 hours,1–2 days,6 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.35,At Risk
Female,25,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,good,Working full-time,Irregular study,3–4 (Low),1 hour,4–6 hours,Sometimes,3–4 hours,1–2 hours,0 days,7 hours,75%–89%,Under 15 minutes,Often (Daily or near-daily),Yes,3.24,Fair / Average
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Fair,Fair,Unemployed / Full-time student,Irregular study,5–6 (Moderate),2 hours,4–6 hours,Rarely,1–2 hours,Less than 1 hour,1–2 days,Less than 5 hours,75%–89%,31–60 minutes,Never,Yes,2.05,At Risk
Male,24,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Fair,Fair,Working part-time,Irregular study,5–6 (Moderate),2 hours,4–6 hours,Rarely,5+ hours,1–2 hours,1–2 days,6 hours,Below 60%,Over 1 hour,Never,Yes,2.13,At Risk
Female,17,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 3,No,Fair,Fair,Working full-time,Irregular study,3–4 (Low),2 hours,0 hours,Rarely,3–4 hours,1–2 hours,3–4 days,5 hours,90%–100%,Over 1 hour,Rarely (Before exams only),Yes,2.3,At Risk
Male,21,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Excellent,good,Working part-time,Irregular study,7–8 (High),4 hours,0 hours,Sometimes,3–4 hours,1–2 hours,5+ days,7 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,2.75,Fair / Average
Female,25,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,Yes,Fair,Average,Unemployed / Full-time student,Regular study,3–4 (Low),5 hours,1–3 hours,Rarely,1–2 hours,1–2 hours,0 days,7 hours,75%–89%,15–30 minutes,Often (Daily or near-daily),Yes,3.77,Very Good / Good
Female,22,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 4,Yes,Average,good,Unemployed / Full-time student,Irregular study,5–6 (Moderate),1 hour,0 hours,Often,3–4 hours,Less than 1 hour,5+ days,6 hours,Below 60%,15–30 minutes,Sometimes (Weekly),Yes,3.64,Very Good / Good
Female,22,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Average,Excellent,Unemployed / Full-time student,Regular study,3–4 (Low),2 hours,0 hours,Rarely,1–2 hours,5+ hours,0 days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.36,Fair / Average
Male,17,Phnom Penh (Urban),Build Bright University(BBU),Year 3,Yes,Average,Fair,Unemployed / Full-time student,Regular study,9–10 (Very High),2 hours,1–3 hours,Rarely,5+ hours,0 hours,0 days,6 hours,60%–74%,31–60 minutes,Sometimes (Weekly),Yes,2.11,At Risk
Male,24,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Excellent,Fair,Unemployed / Full-time student,No fixed habit,5–6 (Moderate),3 hours,0 hours,Often,1–2 hours,1–2 hours,3–4 days,8 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.89,Very Good / Good
Female,21,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 4,No,Average,good,Unemployed / Full-time student,Regular study,9–10 (Very High),5 hours,4–6 hours,Often,5+ hours,3–4 hours,1–2 days,8 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,3.35,Fair / Average
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Poor,Fair,Unemployed / Full-time student,Irregular study,7–8 (High),3 hours,1–3 hours,Sometimes,5+ hours,0 hours,0 days,8 hours,Below 60%,Over 1 hour,Rarely (Before exams only),Yes,2.48,At Risk
Male,26,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,No,good,Fair,Working part-time,Regular study,3–4 (Low),5 hours,0 hours,Sometimes,1–2 hours,1–2 hours,1–2 days,7 hours,60%–74%,Under 15 minutes,Never,Yes,3.91,Outstanding / Excellent
Female,21,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 2,Yes,Fair,Fair,Working part-time,Regular study,5–6 (Moderate),3 hours,0 hours,Rarely,Less than 1 hour,1–2 hours,5+ days,6 hours,90%–100%,Over 1 hour,Rarely (Before exams only),Yes,2.1,At Risk
Male,18,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,No,Fair,Average,Working part-time,No fixed habit,5–6 (Moderate),3 hours,0 hours,Sometimes,5+ hours,1–2 hours,1–2 days,8 hours,60%–74%,31–60 minutes,Rarely (Before exams only),Yes,2.19,At Risk
Female,18,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,No,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Always,1–2 hours,3–4 hours,5+ days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.76,Very Good / Good
Female,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Average,Average,Working part-time,Irregular study,9–10 (Very High),3 hours,1–3 hours,Rarely,5+ hours,1–2 hours,1–2 days,7 hours,60%–74%,15–30 minutes,Rarely (Before exams only),No,3.09,Fair / Average
Male,18,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 2,No,Average,good,Unemployed / Full-time student,Irregular study,9–10 (Very High),2 hours,7+ hours,Sometimes,1–2 hours,Less than 1 hour,1–2 days,7 hours,Below 60%,31–60 minutes,Rarely (Before exams only),Yes,2.07,At Risk
Male,17,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,No,Fair,Average,Unemployed / Full-time student,No fixed habit,5–6 (Moderate),2 hours,1–3 hours,Sometimes,3–4 hours,1–2 hours,5+ days,5 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,2.45,At Risk
Male,22,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Average,Poor,Unemployed / Full-time student,Irregular study,7–8 (High),3 hours,1–3 hours,Sometimes,3–4 hours,1–2 hours,1–2 days,6 hours,Below 60%,15–30 minutes,Never,Yes,2.02,At Risk
Female,17,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,No,good,Average,Unemployed / Full-time student,Regular study,5–6 (Moderate),3 hours,0 hours,Rarely,Less than 1 hour,Less than 1 hour,0 days,6 hours,75%–89%,31–60 minutes,Rarely (Before exams only),No,2.02,At Risk
Female,17,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 2,Yes,Average,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,1–3 hours,Often,1–2 hours,Less than 1 hour,5+ days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,2.87,Fair / Average
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,Yes,Average,Poor,Working part-time,Irregular study,7–8 (High),4 hours,1–3 hours,Often,1–2 hours,3–4 hours,1–2 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.79,Very Good / Good
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,No,Fair,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Never,3–4 hours,3–4 hours,0 days,Less than 5 hours,60%–74%,31–60 minutes,Rarely (Before exams only),Yes,2.35,At Risk
Female,23,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Fair,Poor,Working part-time,Irregular study,7–8 (High),Less than 1 hour,0 hours,Often,3–4 hours,0 hours,3–4 days,6 hours,60%–74%,Under 15 minutes,Rarely (Before exams only),Yes,2.47,At Risk
Female,19,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 2,Yes,Average,good,Working part-time,Irregular study,3–4 (Low),4 hours,0 hours,Often,1–2 hours,1–2 hours,5+ days,8 hours,75%–89%,Over 1 hour,Rarely (Before exams only),Yes,3.91,Outstanding / Excellent
Male,20,Phnom Penh (Urban),Build Bright University(BBU),Year 1,No,Average,Average,Working part-time,Regular study,7–8 (High),2 hours,0 hours,Never,3–4 hours,1–2 hours,1–2 days,8 hours,Below 60%,31–60 minutes,Rarely (Before exams only),Yes,2.12,At Risk
Male,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Average,Excellent,Unemployed / Full-time student,Regular study,9–10 (Very High),3 hours,1–3 hours,Often,Less than 1 hour,Less than 1 hour,1–2 days,7 hours,60%–74%,15–30 minutes,Sometimes (Weekly),Yes,3.93,Outstanding / Excellent
Male,24,Phnom Penh (Urban),Build Bright University(BBU),Year 2,Yes,Fair,Fair,Unemployed / Full-time student,No fixed habit,1–2 (Very Low),1 hour,0 hours,Rarely,5+ hours,3–4 hours,1–2 days,6 hours,75%–89%,Over 1 hour,Rarely (Before exams only),Yes,2.02,At Risk
Male,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,No,Poor,Average,Working part-time,Regular study,3–4 (Low),1 hour,7+ hours,Sometimes,1–2 hours,1–2 hours,0 days,7 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.43,At Risk
Male,20,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 3,No,Fair,Fair,Working full-time,Irregular study,5–6 (Moderate),2 hours,1–3 hours,Rarely,1–2 hours,Less than 1 hour,3–4 days,Less than 5 hours,Below 60%,31–60 minutes,Often (Daily or near-daily),Yes,2.39,At Risk
Female,22,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 1,No,Poor,good,Working part-time,Regular study,7–8 (High),1 hour,4–6 hours,Rarely,5+ hours,0 hours,3–4 days,5 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.21,At Risk
Male,17,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Average,Fair,Unemployed / Full-time student,Irregular study,5–6 (Moderate),4 hours,1–3 hours,Rarely,3–4 hours,0 hours,5+ days,7 hours,90%–100%,Over 1 hour,Sometimes (Weekly),Yes,2.48,At Risk
Male,19,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,Yes,Average,Fair,Unemployed / Full-time student,Irregular study,9–10 (Very High),Less than 1 hour,4–6 hours,Sometimes,5+ hours,1–2 hours,0 days,7 hours,Below 60%,31–60 minutes,Often (Daily or near-daily),Yes,2.38,At Risk
Female,19,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 3,No,good,Poor,Unemployed / Full-time student,Irregular study,7–8 (High),1 hour,7+ hours,Rarely,3–4 hours,1–2 hours,0 days,7 hours,Below 60%,15–30 minutes,Sometimes (Weekly),No,2.47,At Risk
Female,17,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,Average,Working part-time,No fixed habit,3–4 (Low),2 hours,1–3 hours,Sometimes,5+ hours,1–2 hours,0 days,8 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,2.31,At Risk
Female,21,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 4,No,Fair,Fair,Unemployed / Full-time student,Irregular study,9–10 (Very High),1 hour,0 hours,Sometimes,3–4 hours,Less than 1 hour,0 days,Less than 5 hours,60%–74%,Under 15 minutes,Never,No,2.46,At Risk
Male,19,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Fair,Working part-time,Irregular study,7–8 (High),4 hours,4–6 hours,Rarely,5+ hours,5+ hours,1–2 days,6 hours,75%–89%,Over 1 hour,Sometimes (Weekly),Yes,2.09,At Risk
Male,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Excellent,Average,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,0 hours,Always,Less than 1 hour,Less than 1 hour,3–4 days,7 hours,75%–89%,31–60 minutes,Never,Yes,2.56,Fair / Average
Male,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,Yes,good,Average,Unemployed / Full-time student,No fixed habit,5–6 (Moderate),6+ hours,0 hours,Always,1–2 hours,3–4 hours,1–2 days,6 hours,60%–74%,31–60 minutes,Often (Daily or near-daily),Yes,3.98,Outstanding / Excellent
Female,17,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 2,No,good,Average,Working full-time,Irregular study,7–8 (High),4 hours,1–3 hours,Rarely,3–4 hours,0 hours,1–2 days,6 hours,60%–74%,Under 15 minutes,Never,Yes,2.17,At Risk
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,good,Poor,Unemployed / Full-time student,Irregular study,9–10 (Very High),1 hour,7+ hours,Rarely,5+ hours,1–2 hours,0 days,7 hours,90%–100%,15–30 minutes,Never,Yes,2.47,At Risk
Male,23,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,No,Excellent,Average,Unemployed / Full-time student,Irregular study,7–8 (High),4 hours,0 hours,Often,3–4 hours,3–4 hours,3–4 days,8 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,3.25,Fair / Average
Female,17,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 2,Yes,Average,Fair,Working part-time,No fixed habit,5–6 (Moderate),2 hours,4–6 hours,Sometimes,5+ hours,0 hours,5+ days,6 hours,60%–74%,15–30 minutes,Rarely (Before exams only),Yes,2.06,At Risk
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,good,Average,Working full-time,Regular study,9–10 (Very High),Less than 1 hour,4–6 hours,Rarely,5+ hours,Less than 1 hour,0 days,8 hours,60%–74%,Over 1 hour,Rarely (Before exams only),Yes,2.33,At Risk
Female,24,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 1,No,Fair,Fair,Unemployed / Full-time student,Irregular study,5–6 (Moderate),Less than 1 hour,1–3 hours,Sometimes,1–2 hours,Less than 1 hour,3–4 days,5 hours,60%–74%,15–30 minutes,Often (Daily or near-daily),Yes,2.26,At Risk
Male,21,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 2,Yes,Average,Fair,Working part-time,No fixed habit,5–6 (Moderate),6+ hours,1–3 hours,Always,3–4 hours,1–2 hours,1–2 days,7 hours,60%–74%,31–60 minutes,Rarely (Before exams only),Yes,2.3,At Risk
Male,24,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,No,Average,Poor,Working full-time,Irregular study,5–6 (Moderate),1 hour,0 hours,Often,3–4 hours,1–2 hours,3–4 days,6 hours,75%–89%,Under 15 minutes,Never,Yes,2.37,At Risk
Male,18,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Poor,Average,Working full-time,Regular study,7–8 (High),2 hours,4–6 hours,Sometimes,3–4 hours,Less than 1 hour,0 days,5 hours,Below 60%,Under 15 minutes,Rarely (Before exams only),Yes,2.47,At Risk
Male,24,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 4,Yes,good,Poor,Unemployed / Full-time student,No fixed habit,1–2 (Very Low),Less than 1 hour,4–6 hours,Never,1–2 hours,3–4 hours,1–2 days,6 hours,60%–74%,Under 15 minutes,Rarely (Before exams only),Yes,2.19,At Risk
Male,17,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,No,Average,Poor,Unemployed / Full-time student,Irregular study,7–8 (High),2 hours,4–6 hours,Sometimes,1–2 hours,0 hours,1–2 days,6 hours,75%–89%,31–60 minutes,Rarely (Before exams only),Yes,2.18,At Risk
Female,26,Province (Rural / Semi-Urban),Build Bright University(BBU),Year 1,Yes,Average,Excellent,Unemployed / Full-time student,Irregular study,9–10 (Very High),2 hours,0 hours,Sometimes,5+ hours,0 hours,5+ days,Less than 5 hours,90%–100%,15–30 minutes,Often (Daily or near-daily),Yes,2.62,Fair / Average
Female,24,Province (Rural / Semi-Urban),Royal University of Phnom Penh(RUPP),Year 4,No,Fair,Excellent,Working part-time,Regular study,3–4 (Low),5 hours,0 hours,Rarely,Less than 1 hour,Less than 1 hour,3–4 days,7 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.5,Very Good / Good
Male,26,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Excellent,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,1–3 hours,Sometimes,1–2 hours,1–2 hours,0 days,6 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,2.96,Fair / Average
Female,23,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),3 hours,0 hours,Often,3–4 hours,5+ hours,0 days,Less than 5 hours,90%–100%,Under 15 minutes,Often (Daily or near-daily),Yes,3.26,Fair / Average
Male,24,Phnom Penh (Urban),Royal University of Phnom Penh(RUPP),Year 4,No,good,good,Working part-time,Regular study,5–6 (Moderate),2 hours,0 hours,Rarely,3–4 hours,0 hours,3–4 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,2.86,Fair / Average
Male,23,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,Poor,Average,Unemployed / Full-time student,No fixed habit,7–8 (High),3 hours,4–6 hours,Rarely,3–4 hours,1–2 hours,1–2 days,6 hours,Below 60%,15–30 minutes,Rarely (Before exams only),Yes,2.25,At Risk
Female,23,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,Average,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Always,1–2 hours,1–2 hours,3–4 days,9+ hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.33,Fair / Average
